timestamp,price_usd,volume_24h,market_cap,coin
2025-05-08 17:04:43.568,101397.34207827682,73882736999.55978,2014266620891.2095,bitcoin
2025-05-08 18:04:23.654,101112.06155180026,75013573497.55513,2008364209107.6733,bitcoin
2025-05-08 19:09:16.080,101327.33984258387,56493352647.33989,2012813992787.5386,bitcoin
2025-05-08 20:04:26.488,101156.28787384083,48456822998.17963,2008322369789.8203,bitcoin
2025-05-08 21:04:19.979,102715.70496819356,50690571001.16736,2040488486890.1926,bitcoin
2025-05-08 22:00:52.225,102898.7842378539,53858753860.037506,2043893727977.6267,bitcoin
2025-05-08 23:04:32.080,102946.60364931433,50676744332.03419,2044566208629.1304,bitcoin
2025-05-09 00:04:39.422,103155.55403424997,50142986366.540825,2048538118447.2473,bitcoin
2025-05-09 01:05:50.479,102755.01416938983,51198322449.16204,2040952028186.305,bitcoin
2025-05-09 02:09:18.083,102981.92071790314,50201586284.17392,2045431678460.5598,bitcoin
2025-05-09 03:04:17.158,102602.6120856411,49013395532.98839,2038128040953.8403,bitcoin
