timestamp,price_usd,volume_24h,market_cap,coin
2025-04-27 16:05:22.514,1794.1563011036585,9534904703.856155,216607905962.632,ethereum
2025-04-27 17:04:48.880,1795.1890446243444,9656637557.534737,216709841054.68893,ethereum
2025-04-27 18:04:51.796,1799.1938045142963,9294029539.08037,217203816656.6573,ethereum
2025-04-27 19:09:39.799,1804.5010367328707,9593501979.966095,217861314563.18076,ethereum
2025-04-27 20:07:29.923,1806.0446567870927,9726327037.647608,218088674289.21423,ethereum
2025-04-27 21:04:46.761,1803.5203286993942,9689151572.338652,217744304609.7179,ethereum
2025-04-27 22:06:32.805,1804.804348699731,9501716304.744316,217982230118.76102,ethereum
2025-04-27 23:06:05.628,1793.928792395812,9660340451.48595,216577351370.7958,ethereum
2025-04-28 00:04:58.599,1793.529267244852,9724985597.618402,216570663850.95547,ethereum
2025-04-28 01:02:24.248,1775.1495507087993,9086443401.713276,214414733638.71915,ethereum
2025-04-28 02:04:55.815,1764.4287280374208,9211645215.207722,213017930213.96625,ethereum
2025-04-28 03:06:29.115,1772.5567433659917,9720714550.490168,213992870991.7627,ethereum
2025-04-28 04:04:47.835,1784.594029736688,9733808559.87559,215408414795.5033,ethereum
2025-04-28 05:00:12.173,1788.4757024023188,9668326322.132174,215971244069.8993,ethereum
2025-04-28 06:10:29.559,1796.876533904528,9039308800.596106,216847240301.8065,ethereum
2025-04-28 07:09:37.321,1804.7326810020327,9942114259.430353,217837836370.3972,ethereum
2025-04-28 08:04:34.577,1806.2840808273663,10119237651.308498,218063757708.8135,ethereum
2025-04-28 09:08:03.602,1810.1591103800788,10108209479.170298,218535519810.08548,ethereum
2025-04-28 10:09:31.558,1808.0007849551937,10482841151.203167,218273187558.076,ethereum
2025-04-28 11:07:46.958,1814.9079846303873,11314703541.348585,219124441137.73642,ethereum
2025-04-28 12:04:58.782,1816.985618148521,10871107087.924093,219377244224.8781,ethereum
2025-04-28 13:04:33.016,1809.6802730736097,12166192398.12904,218469812766.4382,ethereum
2025-04-28 14:04:33.659,1787.3705365190574,12508235040.603832,215792126194.71875,ethereum
2025-04-28 15:07:44.801,1785.0817324298223,12636338242.792349,215483721938.37192,ethereum
2025-04-28 16:05:23.052,1760.3677232234143,12584417008.382368,212319641047.97507,ethereum
2025-04-28 17:09:41.941,1760.4974223211618,14336276677.857727,212435788589.4222,ethereum
2025-04-28 18:04:53.121,1771.449195703978,13055947343.4535,213785229003.54816,ethereum
2025-04-28 19:09:23.412,1791.0210949258483,15511140537.5259,215431520591.2238,ethereum
2025-04-28 20:05:39.810,1797.7570564718512,15998269734.16722,217046292444.26532,ethereum
2025-04-28 21:07:07.827,1787.5143567822229,15368239061.470873,215764313825.03552,ethereum
2025-04-28 22:08:14.819,1794.016686223183,16290376710.48592,216449634951.19052,ethereum
2025-04-28 23:09:41.671,1801.2853132958962,15119268178.688843,217406001786.90866,ethereum
2025-04-29 00:06:08.967,1800.1010871231133,16756528052.585758,217303751086.03702,ethereum
2025-04-29 01:09:19.377,1803.2886109553858,15869235580.540648,217617427705.98685,ethereum
2025-04-29 02:07:18.990,1797.731778834689,15529418928.866045,217089428616.6428,ethereum
2025-04-29 03:04:51.081,1795.3281607970016,15596275845.606829,216613076353.35602,ethereum
2025-04-29 04:04:55.324,1802.395959897514,15537530902.059835,217667685325.81012,ethereum
2025-04-29 05:04:54.302,1793.0787607628647,14482041545.910124,216476400119.18835,ethereum
2025-04-29 06:05:24.055,1795.2374190035546,14956063993.321575,216725121647.05716,ethereum
2025-04-29 07:04:53.145,1817.5560885288053,14772883789.615934,219424991353.89932,ethereum
2025-04-29 08:02:54.340,1822.1823006687885,14814996548.083117,219876820746.18033,ethereum
2025-04-29 09:07:49.857,1831.4037923259987,14356052489.108501,221115843300.16595,ethereum
2025-04-29 10:02:35.732,1832.2267441171073,15876562058.17505,221208170110.5938,ethereum
2025-04-29 11:04:21.872,1826.910372573298,16056367053.119232,220603309361.30872,ethereum
2025-04-29 12:06:25.577,1829.962105603149,15828231581.231216,220914195198.92822,ethereum
2025-04-29 13:09:37.165,1822.4180692462546,15768624025.752636,220013269068.23193,ethereum
2025-04-29 14:04:54.495,1816.9862760048443,15815840800.795967,219360913365.5254,ethereum
2025-04-29 15:09:31.006,1822.1263344246345,15750234323.648832,220056531525.21268,ethereum
2025-04-29 16:09:27.598,1816.8787644079623,15091242954.558283,219323116134.9286,ethereum
2025-04-29 17:04:50.164,1822.0308150999704,14899867056.77183,219993985321.69122,ethereum
2025-04-29 18:04:44.632,1825.6589262079297,14912016931.88263,220394160753.82077,ethereum
2025-04-29 19:02:17.786,1826.6254387385009,14719118189.391771,220548492590.8067,ethereum
2025-04-29 20:06:04.832,1823.8683235473254,13809510280.518564,220164055670.73013,ethereum
2025-04-29 21:04:44.754,1810.3921619208318,13675166287.56743,218596354807.88092,ethereum
2025-04-29 22:07:05.130,1796.6627413225042,13680942685.18783,216995992440.45694,ethereum
2025-04-29 23:06:45.570,1794.8633925739844,13646453497.737017,216785417648.6705,ethereum
2025-04-30 00:04:54.621,1798.9291194006541,12878759220.198395,217028602076.0241,ethereum
2025-04-30 01:04:45.326,1805.5365888220053,14221544762.348654,217933972879.2463,ethereum
2025-04-30 02:08:42.037,1796.3726835602608,13949483698.092335,216908728120.53818,ethereum
2025-04-30 03:09:21.460,1802.2440829085376,13694566523.535751,217593221500.19504,ethereum
2025-04-30 04:00:15.224,1807.2702940443244,13744547752.512848,217968385812.11368,ethereum
2025-04-30 05:04:33.739,1811.9385480332558,13785544143.332346,218672302644.18323,ethereum
2025-04-30 06:04:55.963,1805.0323466486839,13747107637.740822,217922375675.9284,ethereum
2025-04-30 07:19:33.196,1805.4021634816418,12901037700.034664,217870768849.35178,ethereum
2025-04-30 08:04:41.794,1796.522813610854,12266681895.532576,216891274693.08273,ethereum
2025-04-30 09:09:15.340,1796.9272082758723,12301045567.89945,216928757990.2895,ethereum
2025-04-30 10:07:39.183,1805.610240126589,12052429921.698328,218009893642.2178,ethereum
2025-04-30 11:09:41.728,1809.0381443800675,11689805684.008406,218402001276.7926,ethereum
2025-04-30 12:06:25.803,1815.2607328824356,11071810734.285545,219158027804.14142,ethereum
2025-04-30 13:10:57.665,1771.9822791071722,12133814008.300268,214070216792.02908,ethereum
2025-04-30 14:09:37.269,1750.4263968172445,12443413438.292006,211407156680.37698,ethereum
2025-04-30 15:07:10.208,1761.3657143515813,13495681495.884748,212659408843.09756,ethereum
2025-04-30 16:07:50.638,1764.0927740984246,13701191341.536097,212976024955.19937,ethereum
2025-04-30 17:16:15.371,1765.1146908916267,13617693077.520617,213107235616.686,ethereum
2025-04-30 18:09:50.889,1777.6969247600935,12874537421.290867,214419174481.81158,ethereum
2025-04-30 19:06:51.182,1783.6855874191126,13958694199.469355,215244613460.8665,ethereum
2025-04-30 20:09:53.702,1791.020891654487,14125538661.018927,216005868101.41403,ethereum
2025-04-30 21:11:38.409,1796.157958790658,14069507025.425299,216840677727.15067,ethereum
2025-04-30 22:22:19.217,1796.7255903824184,14067105395.029228,216919497216.12335,ethereum
2025-04-30 23:18:09.150,1797.71519832472,13893627935.162533,217007718983.57422,ethereum
2025-05-01 00:14:25.940,1796.9319896931136,13423297409.799007,216733370056.83844,ethereum
2025-05-01 01:14:17.675,1801.4807555885054,13297218583.57345,217383765298.3242,ethereum
2025-05-01 02:16:20.779,1813.044299604725,13600860666.517382,218934591675.10214,ethereum
2025-05-01 03:16:59.072,1810.5539781202892,13767173216.529146,218593271456.08807,ethereum
2025-05-01 04:12:53.346,1807.6865458614711,13489430412.555197,218242650456.07642,ethereum
2025-05-01 05:09:51.175,1808.1491978487702,13650449921.94053,218322801693.5187,ethereum
2025-05-01 06:11:21.519,1812.8667364165196,13627597130.138777,218902462890.17456,ethereum
2025-05-01 07:13:20.495,1806.3320536161032,13880149514.695688,218083617574.73795,ethereum
2025-05-01 08:09:48.219,1811.1652412582594,13639805419.099,218745295448.5925,ethereum
2025-05-01 09:09:24.521,1816.6520967170577,13729340692.431726,219362591945.5144,ethereum
2025-05-01 10:05:21.553,1820.356087608828,14020135396.43632,219892127878.45398,ethereum
2025-05-01 11:00:39.019,1839.6444899931603,14700416452.601574,221961139914.07285,ethereum
2025-05-01 12:14:56.053,1847.6683362874612,15770520933.617996,222825901023.63425,ethereum
2025-05-01 13:13:34.409,1848.7934621058528,14886923683.875229,223188753586.21283,ethereum
2025-05-01 14:09:52.037,1833.6148539986418,14284964809.750944,221080685746.05817,ethereum
2025-05-01 15:06:21.357,1847.354945167742,13809180143.586164,222986879178.35056,ethereum
2025-05-01 16:02:40.892,1853.4251773234257,13780076748.22815,223885863680.29968,ethereum
2025-05-01 17:10:59.410,1862.48203361244,14989987248.779764,224869618755.9141,ethereum
2025-05-01 18:01:46.827,1855.3861927163518,13159707516.725698,223943048063.2782,ethereum
2025-05-01 19:03:49.139,1855.908306425646,14610630666.1552,224054503105.3876,ethereum
2025-05-01 20:06:49.668,1844.9086489752328,14780258482.01807,222820815148.32193,ethereum
2025-05-01 21:04:57.538,1841.0705360815357,14428114594.370773,222285169237.6388,ethereum
2025-05-01 22:08:10.928,1844.3416678282276,14397988498.99026,222709376324.15994,ethereum
